session_id,user_id,timestamp,action,parameters,prev_action_1,prev_action_2,prev_action_3,day,month,week,year,seconds_passed,pa1_ss,pa2_ss,pa3_ss
392fb148-e59e-4b13-bf04-509f51cfb2d1,user_4,2025-03-21 16:09:25+00:00,GET /sprints/{sprintId},['sprintId'],POST /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},POST /sprints,21,3,12,2025,58165,True,True,True
ab3056b5-91c3-4455-8bc7-900e2cf05fc9,user_4,2025-03-24 13:17:26+00:00,GET /tickets/{ticketId},[],GET /sprints/{sprintId},POST /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},24,3,13,2025,47846,False,False,False
ab3056b5-91c3-4455-8bc7-900e2cf05fc9,user_4,2025-03-24 13:22:00+00:00,GET /boards/{boardId},['boardId'],GET /tickets/{ticketId},GET /sprints/{sprintId},POST /tickets/{ticketId}/transitions,24,3,13,2025,48120,True,False,False
ab3056b5-91c3-4455-8bc7-900e2cf05fc9,user_4,2025-03-24 13:25:44+00:00,PATCH /boards/{boardId},"['boardId', 'name', 'description']",GET /boards/{boardId},GET /tickets/{ticketId},GET /sprints/{sprintId},24,3,13,2025,48344,True,True,False
05a9f6f0-f0e5-48e0-a8e2-1e2f9bdab273,user_4,2025-03-24 13:47:56+00:00,PATCH /boards/{boardId},['name'],PATCH /boards/{boardId},GET /boards/{boardId},GET /tickets/{ticketId},24,3,13,2025,49676,False,False,False
05a9f6f0-f0e5-48e0-a8e2-1e2f9bdab273,user_4,2025-03-24 13:58:14+00:00,PUT /revenue/{service_id}/{revenue_id},['revenue_id'],PATCH /boards/{boardId},PATCH /boards/{boardId},GET /boards/{boardId},24,3,13,2025,50294,True,False,False
05a9f6f0-f0e5-48e0-a8e2-1e2f9bdab273,user_4,2025-03-24 14:04:40+00:00,DELETE /events/{eventId},[],PUT /revenue/{service_id}/{revenue_id},PATCH /boards/{boardId},PATCH /boards/{boardId},24,3,13,2025,50680,True,True,False
05a9f6f0-f0e5-48e0-a8e2-1e2f9bdab273,user_4,2025-03-24 14:05:06+00:00,DELETE /boards/{boardId},[],DELETE /events/{eventId},PUT /revenue/{service_id}/{revenue_id},PATCH /boards/{boardId},24,3,13,2025,50706,True,True,True
8d146005-01d0-40a5-9e81-12021bb6ffd2,user_4,2025-03-24 18:33:36+00:00,PATCH /tickets/{ticketId},['status'],DELETE /boards/{boardId},DELETE /events/{eventId},PUT /revenue/{service_id}/{revenue_id},24,3,13,2025,66816,False,False,False
8d146005-01d0-40a5-9e81-12021bb6ffd2,user_4,2025-03-24 18:34:13+00:00,PUT /invoices/{invoice_id}/status,[],PATCH /tickets/{ticketId},DELETE /boards/{boardId},DELETE /events/{eventId},24,3,13,2025,66853,True,False,False
8d146005-01d0-40a5-9e81-12021bb6ffd2,user_4,2025-03-24 18:47:16+00:00,DELETE /boards/{boardId},[],PUT /invoices/{invoice_id}/status,PATCH /tickets/{ticketId},DELETE /boards/{boardId},24,3,13,2025,67636,True,True,False
8d146005-01d0-40a5-9e81-12021bb6ffd2,user_4,2025-03-24 19:06:52+00:00,GET /events/{eventId},['eventId'],DELETE /boards/{boardId},PUT /invoices/{invoice_id}/status,PATCH /tickets/{ticketId},24,3,13,2025,68812,True,True,True
63605ee9-6bdc-46b7-9058-2401592746f1,user_4,2025-03-25 13:12:58+00:00,PUT /budgets/{budget_id},['budget_id'],GET /events/{eventId},DELETE /boards/{boardId},PUT /invoices/{invoice_id}/status,25,3,13,2025,47578,False,False,False
63605ee9-6bdc-46b7-9058-2401592746f1,user_4,2025-03-25 13:14:26+00:00,POST /sprints,[],PUT /budgets/{budget_id},GET /events/{eventId},DELETE /boards/{boardId},25,3,13,2025,47666,True,False,False
63605ee9-6bdc-46b7-9058-2401592746f1,user_4,2025-03-25 13:16:38+00:00,POST /sprints,"['board_id', 'end_date', 'goal']",POST /sprints,PUT /budgets/{budget_id},GET /events/{eventId},25,3,13,2025,47798,True,True,False
63605ee9-6bdc-46b7-9058-2401592746f1,user_4,2025-03-25 13:16:54+00:00,POST /sprints/{sprintId}/tickets,['sprintId'],POST /sprints,POST /sprints,PUT /budgets/{budget_id},25,3,13,2025,47814,True,True,True
63605ee9-6bdc-46b7-9058-2401592746f1,user_4,2025-03-25 13:19:32+00:00,GET /tickets/{ticketId}/transitions,[],POST /sprints/{sprintId}/tickets,POST /sprints,POST /sprints,25,3,13,2025,47972,True,True,True
63605ee9-6bdc-46b7-9058-2401592746f1,user_4,2025-03-25 14:04:30+00:00,POST /tickets/{ticketId}/transitions,['comment'],GET /tickets/{ticketId}/transitions,POST /sprints/{sprintId}/tickets,POST /sprints,25,3,13,2025,50670,True,True,True
f80f0464-db4b-43d9-b0a4-1b84fe03cfe3,user_4,2025-03-26 16:15:33+00:00,PUT /invoices/{invoice_id},['invoice_id'],POST /tickets/{ticketId}/transitions,GET /tickets/{ticketId}/transitions,POST /sprints/{sprintId}/tickets,26,3,13,2025,58533,False,False,False
f80f0464-db4b-43d9-b0a4-1b84fe03cfe3,user_4,2025-03-26 16:21:35+00:00,DELETE /events/{eventId},['eventId'],PUT /invoices/{invoice_id},POST /tickets/{ticketId}/transitions,GET /tickets/{ticketId}/transitions,26,3,13,2025,58895,True,False,False
f80f0464-db4b-43d9-b0a4-1b84fe03cfe3,user_4,2025-03-26 16:29:58+00:00,PUT /budgets/{budget_id},[],DELETE /events/{eventId},PUT /invoices/{invoice_id},POST /tickets/{ticketId}/transitions,26,3,13,2025,59398,True,True,False
f80f0464-db4b-43d9-b0a4-1b84fe03cfe3,user_4,2025-03-26 16:41:33+00:00,GET /sprints/{sprintId}/tickets,['sprintId'],PUT /budgets/{budget_id},DELETE /events/{eventId},PUT /invoices/{invoice_id},26,3,13,2025,60093,True,True,True
f80f0464-db4b-43d9-b0a4-1b84fe03cfe3,user_4,2025-03-26 17:00:15+00:00,GET /tickets/{ticketId},[],GET /sprints/{sprintId}/tickets,PUT /budgets/{budget_id},DELETE /events/{eventId},26,3,13,2025,61215,True,True,True
dba26105-83c8-4d95-b8b7-3faa7b7b008b,user_4,2025-03-26 18:30:50+00:00,POST /sprints,['end_date'],GET /tickets/{ticketId},GET /sprints/{sprintId}/tickets,PUT /budgets/{budget_id},26,3,13,2025,66650,False,False,False
3658512c-67e8-481d-9d4b-367d9372cdc2,user_4,2025-03-27 15:39:15+00:00,DELETE /events/{eventId},['eventId'],POST /sprints,GET /tickets/{ticketId},GET /sprints/{sprintId}/tickets,27,3,13,2025,56355,False,False,False
d7dba73b-1d7d-444d-be20-0fc90b01d1e5,user_4,2025-03-27 17:06:38+00:00,GET /tickets,[],DELETE /events/{eventId},POST /sprints,GET /tickets/{ticketId},27,3,13,2025,61598,False,False,False
2f2e16db-23f9-4940-8c64-df2a36392b2c,user_4,2025-04-03 10:06:04+00:00,GET /events,"['from_date', 'to_date', 'entity_id']",GET /tickets,DELETE /events/{eventId},POST /sprints,3,4,14,2025,36364,False,False,False
2f2e16db-23f9-4940-8c64-df2a36392b2c,user_4,2025-04-03 10:07:38+00:00,PUT /invoices/{invoice_id},[],GET /events,GET /tickets,DELETE /events/{eventId},3,4,14,2025,36458,True,False,False
2f2e16db-23f9-4940-8c64-df2a36392b2c,user_4,2025-04-03 10:11:48+00:00,POST /tickets,['reporter'],PUT /invoices/{invoice_id},GET /events,GET /tickets,3,4,14,2025,36708,True,True,False
2f2e16db-23f9-4940-8c64-df2a36392b2c,user_4,2025-04-03 10:20:44+00:00,GET /tickets/{ticketId},[],POST /tickets,PUT /invoices/{invoice_id},GET /events,3,4,14,2025,37244,True,True,True
2f2e16db-23f9-4940-8c64-df2a36392b2c,user_4,2025-04-03 10:21:26+00:00,PUT /costs/{service_id}/{cost_id},[],GET /tickets/{ticketId},POST /tickets,PUT /invoices/{invoice_id},3,4,14,2025,37286,True,True,True
4e28b121-d82a-4997-bb5b-b25e72bc00ff,user_4,2025-04-07 17:44:49+00:00,PUT /invoices/{invoice_id}/status,['status'],PUT /costs/{service_id}/{cost_id},GET /tickets/{ticketId},POST /tickets,7,4,15,2025,63889,False,False,False
4e28b121-d82a-4997-bb5b-b25e72bc00ff,user_4,2025-04-07 17:46:25+00:00,PUT /budgets/{budget_id},['budget_id'],PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},GET /tickets/{ticketId},7,4,15,2025,63985,True,False,False
4e28b121-d82a-4997-bb5b-b25e72bc00ff,user_4,2025-04-07 17:47:04+00:00,GET /events,[],PUT /budgets/{budget_id},PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},7,4,15,2025,64024,True,True,False
4e28b121-d82a-4997-bb5b-b25e72bc00ff,user_4,2025-04-07 17:54:09+00:00,POST /sprints,"['end_date', 'start_date', 'name']",GET /events,PUT /budgets/{budget_id},PUT /invoices/{invoice_id}/status,7,4,15,2025,64449,True,True,True
e532bc11-c785-4864-b077-42fe87dd1590,user_4,2025-04-09 08:00:50+00:00,PUT /budgets/{budget_id},['budget_id'],POST /sprints,GET /events,PUT /budgets/{budget_id},9,4,15,2025,28850,False,False,False
e532bc11-c785-4864-b077-42fe87dd1590,user_4,2025-04-09 08:06:41+00:00,DELETE /events/{eventId},['eventId'],PUT /budgets/{budget_id},POST /sprints,GET /events,9,4,15,2025,29201,True,False,False
e532bc11-c785-4864-b077-42fe87dd1590,user_4,2025-04-09 08:15:26+00:00,PUT /invoices/{invoice_id}/status,['status'],DELETE /events/{eventId},PUT /budgets/{budget_id},POST /sprints,9,4,15,2025,29726,True,True,False
b3c322d0-a207-495a-bd45-3bce68bad31a,user_4,2025-04-09 10:28:02+00:00,PATCH /tickets/{ticketId},['summary'],PUT /invoices/{invoice_id}/status,DELETE /events/{eventId},PUT /budgets/{budget_id},9,4,15,2025,37682,False,False,False
b3c322d0-a207-495a-bd45-3bce68bad31a,user_4,2025-04-09 10:30:26+00:00,PATCH /sprints/{sprintId},['sprintId'],PATCH /tickets/{ticketId},PUT /invoices/{invoice_id}/status,DELETE /events/{eventId},9,4,15,2025,37826,True,False,False
b3c322d0-a207-495a-bd45-3bce68bad31a,user_4,2025-04-09 10:32:33+00:00,GET /sprints/{sprintId}/tickets,[],PATCH /sprints/{sprintId},PATCH /tickets/{ticketId},PUT /invoices/{invoice_id}/status,9,4,15,2025,37953,True,True,False
b3c322d0-a207-495a-bd45-3bce68bad31a,user_4,2025-04-09 10:34:02+00:00,PUT /invoices/{invoice_id},['invoice_id'],GET /sprints/{sprintId}/tickets,PATCH /sprints/{sprintId},PATCH /tickets/{ticketId},9,4,15,2025,38042,True,True,True
b3c322d0-a207-495a-bd45-3bce68bad31a,user_4,2025-04-09 10:43:30+00:00,GET /boards/{boardId},['boardId'],PUT /invoices/{invoice_id},GET /sprints/{sprintId}/tickets,PATCH /sprints/{sprintId},9,4,15,2025,38610,True,True,True
0f856202-df20-4c9e-8c07-b0f76bfd84f9,user_4,2025-04-10 11:39:08+00:00,PATCH /tickets/{ticketId},"['summary', 'priority', 'ticketId']",GET /boards/{boardId},PUT /invoices/{invoice_id},GET /sprints/{sprintId}/tickets,10,4,15,2025,41948,False,False,False
0f856202-df20-4c9e-8c07-b0f76bfd84f9,user_4,2025-04-10 11:47:20+00:00,POST /sprints,[],PATCH /tickets/{ticketId},GET /boards/{boardId},PUT /invoices/{invoice_id},10,4,15,2025,42440,True,False,False
0f856202-df20-4c9e-8c07-b0f76bfd84f9,user_4,2025-04-10 11:52:32+00:00,PATCH /boards/{boardId},['boardId'],POST /sprints,PATCH /tickets/{ticketId},GET /boards/{boardId},10,4,15,2025,42752,True,True,False
95e4e23e-5696-40af-9c09-197bda586430,user_4,2025-04-14 10:39:28+00:00,GET /sprints,[],PATCH /boards/{boardId},POST /sprints,PATCH /tickets/{ticketId},14,4,16,2025,38368,False,False,False
95e4e23e-5696-40af-9c09-197bda586430,user_4,2025-04-14 10:42:44+00:00,PUT /costs/{service_id}/{cost_id},['service_id'],GET /sprints,PATCH /boards/{boardId},POST /sprints,14,4,16,2025,38564,True,False,False
95e4e23e-5696-40af-9c09-197bda586430,user_4,2025-04-14 11:07:07+00:00,PATCH /tickets/{ticketId},['status'],PUT /costs/{service_id}/{cost_id},GET /sprints,PATCH /boards/{boardId},14,4,16,2025,40027,True,True,False
0a9fe781-8853-43c9-a07b-e65c2b1a1e4f,user_4,2025-04-15 09:06:38+00:00,POST /boards,"['type', 'project_key']",PATCH /tickets/{ticketId},PUT /costs/{service_id}/{cost_id},GET /sprints,15,4,16,2025,32798,False,False,False
0a9fe781-8853-43c9-a07b-e65c2b1a1e4f,user_4,2025-04-15 09:07:20+00:00,PUT /budgets/{budget_id},[],POST /boards,PATCH /tickets/{ticketId},PUT /costs/{service_id}/{cost_id},15,4,16,2025,32840,True,False,False
9ee92742-2759-4698-a4b3-2de422da59f1,user_4,2025-04-17 18:53:11+00:00,PATCH /sprints/{sprintId},[],PUT /budgets/{budget_id},POST /boards,PATCH /tickets/{ticketId},17,4,16,2025,67991,False,False,False
892b2eb4-6bd0-47ff-90e4-339a30ea4666,user_4,2025-04-19 14:48:24+00:00,POST /sprints/{sprintId}/tickets,"['sprintId', 'ticket_ids']",PATCH /sprints/{sprintId},PUT /budgets/{budget_id},POST /boards,19,4,16,2025,53304,False,False,False
eb516b7d-7f19-4ded-a1bd-97cfc7caa968,user_4,2025-04-19 15:41:55+00:00,DELETE /sprints/{sprintId},['sprintId'],POST /sprints/{sprintId}/tickets,PATCH /sprints/{sprintId},PUT /budgets/{budget_id},19,4,16,2025,56515,False,False,False
eb516b7d-7f19-4ded-a1bd-97cfc7caa968,user_4,2025-04-19 15:46:19+00:00,DELETE /sprints/{sprintId},[],DELETE /sprints/{sprintId},POST /sprints/{sprintId}/tickets,PATCH /sprints/{sprintId},19,4,16,2025,56779,True,False,False
eb516b7d-7f19-4ded-a1bd-97cfc7caa968,user_4,2025-04-19 16:03:07+00:00,GET /tickets,"['limit', 'status', 'assignee']",DELETE /sprints/{sprintId},DELETE /sprints/{sprintId},POST /sprints/{sprintId}/tickets,19,4,16,2025,57787,True,True,False
463d8b39-dec4-4c69-a3f6-07da8650e174,user_4,2025-04-19 17:58:47+00:00,PUT /invoices/{invoice_id}/status,[],GET /tickets,DELETE /sprints/{sprintId},DELETE /sprints/{sprintId},19,4,16,2025,64727,False,False,False
463d8b39-dec4-4c69-a3f6-07da8650e174,user_4,2025-04-19 18:09:26+00:00,GET /sprints/{sprintId}/tickets,['sprintId'],PUT /invoices/{invoice_id}/status,GET /tickets,DELETE /sprints/{sprintId},19,4,16,2025,65366,True,False,False
463d8b39-dec4-4c69-a3f6-07da8650e174,user_4,2025-04-19 18:09:49+00:00,GET /sprints/{sprintId},['sprintId'],GET /sprints/{sprintId}/tickets,PUT /invoices/{invoice_id}/status,GET /tickets,19,4,16,2025,65389,True,True,False
463d8b39-dec4-4c69-a3f6-07da8650e174,user_4,2025-04-19 18:20:39+00:00,PATCH /tickets/{ticketId},"['summary', 'priority', 'status']",GET /sprints/{sprintId},GET /sprints/{sprintId}/tickets,PUT /invoices/{invoice_id}/status,19,4,16,2025,66039,True,True,True
463d8b39-dec4-4c69-a3f6-07da8650e174,user_4,2025-04-19 18:31:11+00:00,PUT /costs/{service_id}/{cost_id},['service_id'],PATCH /tickets/{ticketId},GET /sprints/{sprintId},GET /sprints/{sprintId}/tickets,19,4,16,2025,66671,True,True,True
06e32abe-3663-4b25-b914-642a1bdaca94,user_4,2025-04-20 16:55:29+00:00,PUT /invoices/{invoice_id}/status,[],PUT /costs/{service_id}/{cost_id},PATCH /tickets/{ticketId},GET /sprints/{sprintId},20,4,16,2025,60929,False,False,False
06e32abe-3663-4b25-b914-642a1bdaca94,user_4,2025-04-20 16:57:47+00:00,POST /sprints,"['name', 'board_id', 'goal']",PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},PATCH /tickets/{ticketId},20,4,16,2025,61067,True,False,False
06e32abe-3663-4b25-b914-642a1bdaca94,user_4,2025-04-20 17:00:03+00:00,POST /tickets/{ticketId}/transitions,['transition_id'],POST /sprints,PUT /invoices/{invoice_id}/status,PUT /costs/{service_id}/{cost_id},20,4,16,2025,61203,True,True,False
06e32abe-3663-4b25-b914-642a1bdaca94,user_4,2025-04-20 17:17:56+00:00,GET /events,"['from_date', 'event_type', 'entity_id']",POST /tickets/{ticketId}/transitions,POST /sprints,PUT /invoices/{invoice_id}/status,20,4,16,2025,62276,True,True,True
643d1297-290a-4c1b-abdd-27830d7ce498,user_4,2025-04-25 09:45:43+00:00,PUT /revenue/{service_id}/{revenue_id},['revenue_id'],GET /events,POST /tickets/{ticketId}/transitions,POST /sprints,25,4,17,2025,35143,False,False,False
643d1297-290a-4c1b-abdd-27830d7ce498,user_4,2025-04-25 09:53:10+00:00,DELETE /boards/{boardId},['boardId'],PUT /revenue/{service_id}/{revenue_id},GET /events,POST /tickets/{ticketId}/transitions,25,4,17,2025,35590,True,False,False
8a977e47-41c9-4f53-805c-2f50d767d3d8,user_4,2025-04-25 10:11:42+00:00,GET /tickets/{ticketId}/transitions,[],DELETE /boards/{boardId},PUT /revenue/{service_id}/{revenue_id},GET /events,25,4,17,2025,36702,False,False,False
643d1297-290a-4c1b-abdd-27830d7ce498,user_4,2025-04-25 10:18:48+00:00,PUT /revenue/{service_id}/{revenue_id},[],GET /tickets/{ticketId}/transitions,DELETE /boards/{boardId},PUT /revenue/{service_id}/{revenue_id},25,4,17,2025,37128,False,True,True
643d1297-290a-4c1b-abdd-27830d7ce498,user_4,2025-04-25 10:31:31+00:00,GET /sprints,['board_id'],PUT /revenue/{service_id}/{revenue_id},GET /tickets/{ticketId}/transitions,DELETE /boards/{boardId},25,4,17,2025,37891,True,False,True
55bbd56c-8987-48c4-a5d1-950d28126119,user_4,2025-04-25 15:23:34+00:00,PATCH /tickets/{ticketId},"['status', 'assignee']",GET /sprints,PUT /revenue/{service_id}/{revenue_id},GET /tickets/{ticketId}/transitions,25,4,17,2025,55414,False,False,False
55bbd56c-8987-48c4-a5d1-950d28126119,user_4,2025-04-25 15:32:00+00:00,POST /tickets,['type'],PATCH /tickets/{ticketId},GET /sprints,PUT /revenue/{service_id}/{revenue_id},25,4,17,2025,55920,True,False,False
eda78ef8-0add-4d85-9b58-cb785ab47d7f,user_4,2025-04-26 09:40:26+00:00,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']",POST /tickets,PATCH /tickets/{ticketId},GET /sprints,26,4,17,2025,34826,False,False,False
eda78ef8-0add-4d85-9b58-cb785ab47d7f,user_4,2025-04-26 09:42:23+00:00,POST /events,"['details', 'event_type', 'user_id']",PUT /revenue/{service_id}/{revenue_id},POST /tickets,PATCH /tickets/{ticketId},26,4,17,2025,34943,True,False,False
eda78ef8-0add-4d85-9b58-cb785ab47d7f,user_4,2025-04-26 09:43:50+00:00,DELETE /sprints/{sprintId},[],POST /events,PUT /revenue/{service_id}/{revenue_id},POST /tickets,26,4,17,2025,35030,True,True,False
622a0459-64df-47f1-8c87-07db84398484,user_4,2025-04-26 10:22:13+00:00,GET /events,"['from_date', 'entity_id', 'to_date']",DELETE /sprints/{sprintId},POST /events,PUT /revenue/{service_id}/{revenue_id},26,4,17,2025,37333,False,False,False
622a0459-64df-47f1-8c87-07db84398484,user_4,2025-04-26 10:26:57+00:00,POST /sprints/{sprintId}/tickets,[],GET /events,DELETE /sprints/{sprintId},POST /events,26,4,17,2025,37617,True,False,False
622a0459-64df-47f1-8c87-07db84398484,user_4,2025-04-26 10:27:02+00:00,PUT /budgets/{budget_id},[],POST /sprints/{sprintId}/tickets,GET /events,DELETE /sprints/{sprintId},26,4,17,2025,37622,True,True,False
090fd279-519e-4777-893f-40a59d60c4cd,user_4,2025-05-03 09:10:25+00:00,DELETE /tickets/{ticketId},['ticketId'],PUT /budgets/{budget_id},POST /sprints/{sprintId}/tickets,GET /events,3,5,18,2025,33025,False,False,False
090fd279-519e-4777-893f-40a59d60c4cd,user_4,2025-05-03 09:17:12+00:00,GET /tickets/{ticketId},[],DELETE /tickets/{ticketId},PUT /budgets/{budget_id},POST /sprints/{sprintId}/tickets,3,5,18,2025,33432,True,False,False
090fd279-519e-4777-893f-40a59d60c4cd,user_4,2025-05-03 09:24:09+00:00,GET /sprints/{sprintId},[],GET /tickets/{ticketId},DELETE /tickets/{ticketId},PUT /budgets/{budget_id},3,5,18,2025,33849,True,True,False
090fd279-519e-4777-893f-40a59d60c4cd,user_4,2025-05-03 09:39:16+00:00,PATCH /tickets/{ticketId},[],GET /sprints/{sprintId},GET /tickets/{ticketId},DELETE /tickets/{ticketId},3,5,18,2025,34756,True,True,True
d24bced0-7634-4e48-918a-f9437418dd70,user_4,2025-05-04 13:23:33+00:00,GET /events,[],PATCH /tickets/{ticketId},GET /sprints/{sprintId},GET /tickets/{ticketId},4,5,18,2025,48213,False,False,False
d24bced0-7634-4e48-918a-f9437418dd70,user_4,2025-05-04 13:26:43+00:00,PATCH /tickets/{ticketId},"['priority', 'status', 'ticketId']",GET /events,PATCH /tickets/{ticketId},GET /sprints/{sprintId},4,5,18,2025,48403,True,False,False
d24bced0-7634-4e48-918a-f9437418dd70,user_4,2025-05-04 13:26:59+00:00,PUT /invoices/{invoice_id}/status,"['invoice_id', 'status']",PATCH /tickets/{ticketId},GET /events,PATCH /tickets/{ticketId},4,5,18,2025,48419,True,True,False
d24bced0-7634-4e48-918a-f9437418dd70,user_4,2025-05-04 13:31:51+00:00,PUT /budgets/{budget_id},['budget_id'],PUT /invoices/{invoice_id}/status,PATCH /tickets/{ticketId},GET /events,4,5,18,2025,48711,True,True,True
d24bced0-7634-4e48-918a-f9437418dd70,user_4,2025-05-04 13:41:32+00:00,POST /tickets/{ticketId}/transitions,"['transition_id', 'ticketId', 'comment']",PUT /budgets/{budget_id},PUT /invoices/{invoice_id}/status,PATCH /tickets/{ticketId},4,5,18,2025,49292,True,True,True
d24bced0-7634-4e48-918a-f9437418dd70,user_4,2025-05-04 13:42:29+00:00,PATCH /boards/{boardId},[],POST /tickets/{ticketId}/transitions,PUT /budgets/{budget_id},PUT /invoices/{invoice_id}/status,4,5,18,2025,49349,True,True,True
daa2add0-b532-4340-8f7d-c2214c36547f,user_4,2025-05-04 17:28:40+00:00,GET /events/{eventId},['eventId'],PATCH /boards/{boardId},POST /tickets/{ticketId}/transitions,PUT /budgets/{budget_id},4,5,18,2025,62920,False,False,False
daa2add0-b532-4340-8f7d-c2214c36547f,user_4,2025-05-04 17:36:00+00:00,DELETE /tickets/{ticketId},[],GET /events/{eventId},PATCH /boards/{boardId},POST /tickets/{ticketId}/transitions,4,5,18,2025,63360,True,False,False
daa2add0-b532-4340-8f7d-c2214c36547f,user_4,2025-05-04 17:43:06+00:00,GET /sprints/{sprintId}/tickets,[],DELETE /tickets/{ticketId},GET /events/{eventId},PATCH /boards/{boardId},4,5,18,2025,63786,True,True,False
daa2add0-b532-4340-8f7d-c2214c36547f,user_4,2025-05-04 17:45:55+00:00,POST /sprints,[],GET /sprints/{sprintId}/tickets,DELETE /tickets/{ticketId},GET /events/{eventId},4,5,18,2025,63955,True,True,True
196f9e06-244a-42c9-b870-0d36b9f10a0c,user_4,2025-05-06 17:40:18+00:00,PATCH /tickets/{ticketId},"['priority', 'status']",POST /sprints,GET /sprints/{sprintId}/tickets,DELETE /tickets/{ticketId},6,5,19,2025,63618,False,False,False
196f9e06-244a-42c9-b870-0d36b9f10a0c,user_4,2025-05-06 17:40:57+00:00,GET /tickets/{ticketId},[],PATCH /tickets/{ticketId},POST /sprints,GET /sprints/{sprintId}/tickets,6,5,19,2025,63657,True,False,False
196f9e06-244a-42c9-b870-0d36b9f10a0c,user_4,2025-05-06 17:48:00+00:00,PATCH /sprints/{sprintId},['name'],GET /tickets/{ticketId},PATCH /tickets/{ticketId},POST /sprints,6,5,19,2025,64080,True,True,False
196f9e06-244a-42c9-b870-0d36b9f10a0c,user_4,2025-05-06 17:49:37+00:00,GET /boards,[],PATCH /sprints/{sprintId},GET /tickets/{ticketId},PATCH /tickets/{ticketId},6,5,19,2025,64177,True,True,True
196f9e06-244a-42c9-b870-0d36b9f10a0c,user_4,2025-05-06 18:00:03+00:00,POST /events,"['entity_id', 'event_type']",GET /boards,PATCH /sprints/{sprintId},GET /tickets/{ticketId},6,5,19,2025,64803,True,True,True
196f9e06-244a-42c9-b870-0d36b9f10a0c,user_4,2025-05-06 18:14:54+00:00,PUT /revenue/{service_id}/{revenue_id},[],POST /events,GET /boards,PATCH /sprints/{sprintId},6,5,19,2025,65694,True,True,True
f2b0018b-4dcd-49c2-8aed-926b933bb005,user_4,2025-05-07 16:43:21+00:00,POST /tickets/{ticketId}/transitions,['comment'],PUT /revenue/{service_id}/{revenue_id},POST /events,GET /boards,7,5,19,2025,60201,False,False,False
f2b0018b-4dcd-49c2-8aed-926b933bb005,user_4,2025-05-07 16:57:54+00:00,POST /tickets/{ticketId}/transitions,[],POST /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},POST /events,7,5,19,2025,61074,True,False,False
f2b0018b-4dcd-49c2-8aed-926b933bb005,user_4,2025-05-07 16:59:41+00:00,POST /events,[],POST /tickets/{ticketId}/transitions,POST /tickets/{ticketId}/transitions,PUT /revenue/{service_id}/{revenue_id},7,5,19,2025,61181,True,True,False
f2b0018b-4dcd-49c2-8aed-926b933bb005,user_4,2025-05-07 17:08:51+00:00,PUT /costs/{service_id}/{cost_id},"['service_id', 'cost_id']",POST /events,POST /tickets/{ticketId}/transitions,POST /tickets/{ticketId}/transitions,7,5,19,2025,61731,True,True,True
f2b0018b-4dcd-49c2-8aed-926b933bb005,user_4,2025-05-07 17:27:13+00:00,PATCH /tickets/{ticketId},"['summary', 'priority']",PUT /costs/{service_id}/{cost_id},POST /events,POST /tickets/{ticketId}/transitions,7,5,19,2025,62833,True,True,True
f2b0018b-4dcd-49c2-8aed-926b933bb005,user_4,2025-05-07 17:34:33+00:00,GET /sprints,[],PATCH /tickets/{ticketId},PUT /costs/{service_id}/{cost_id},POST /events,7,5,19,2025,63273,True,True,True
ef4236d9-3e9c-40f4-adba-ad087a6eb814,user_4,2025-05-14 13:50:02+00:00,PUT /invoices/{invoice_id}/status,"['status', 'invoice_id']",GET /sprints,PATCH /tickets/{ticketId},PUT /costs/{service_id}/{cost_id},14,5,20,2025,49802,False,False,False
ef4236d9-3e9c-40f4-adba-ad087a6eb814,user_4,2025-05-14 13:55:59+00:00,PUT /costs/{service_id}/{cost_id},"['service_id', 'cost_id']",PUT /invoices/{invoice_id}/status,GET /sprints,PATCH /tickets/{ticketId},14,5,20,2025,50159,True,False,False
ef4236d9-3e9c-40f4-adba-ad087a6eb814,user_4,2025-05-14 14:01:18+00:00,GET /boards/{boardId},['boardId'],PUT /costs/{service_id}/{cost_id},PUT /invoices/{invoice_id}/status,GET /sprints,14,5,20,2025,50478,True,True,False
80d4873a-80e2-41ff-92cc-c32179e0577b,user_4,2025-05-15 16:13:35+00:00,DELETE /sprints/{sprintId},[],GET /boards/{boardId},PUT /costs/{service_id}/{cost_id},PUT /invoices/{invoice_id}/status,15,5,20,2025,58415,False,False,False
80d4873a-80e2-41ff-92cc-c32179e0577b,user_4,2025-05-15 16:14:39+00:00,GET /sprints/{sprintId},[],DELETE /sprints/{sprintId},GET /boards/{boardId},PUT /costs/{service_id}/{cost_id},15,5,20,2025,58479,True,False,False
80d4873a-80e2-41ff-92cc-c32179e0577b,user_4,2025-05-15 16:20:19+00:00,POST /events,[],GET /sprints/{sprintId},DELETE /sprints/{sprintId},GET /boards/{boardId},15,5,20,2025,58819,True,True,False
