session_id,user_id,timestamp,action,parameters
1b33c222-1fc8-4b19-ab4a-1b0a8723be61,user_8,2025-03-27T11:57:34Z,POST /boards,"['type', 'description', 'project_key']"
1b33c222-1fc8-4b19-ab4a-1b0a8723be61,user_8,2025-03-27T12:06:40Z,PATCH /tickets/{ticketId},"['ticketId', 'assignee', 'summary']"
1b33c222-1fc8-4b19-ab4a-1b0a8723be61,user_8,2025-03-27T11:58:04Z,POST /tickets,"['priority', 'reporter']"
1b33c222-1fc8-4b19-ab4a-1b0a8723be61,user_8,2025-03-27T12:09:52Z,PUT /invoices/{invoice_id}/status,['invoice_id']
328a21d3-3761-4e0d-bfb8-cd99d5b4c90e,user_9,2025-04-25T08:23:59Z,GET /sprints/{sprintId}/tickets,[]
328a21d3-3761-4e0d-bfb8-cd99d5b4c90e,user_9,2025-04-25T08:32:38Z,PATCH /sprints/{sprintId},"['state', 'sprintId']"
328a21d3-3761-4e0d-bfb8-cd99d5b4c90e,user_9,2025-04-25T08:38:01Z,POST /tickets/{ticketId}/transitions,"['comment', 'transition_id', 'ticketId']"
328a21d3-3761-4e0d-bfb8-cd99d5b4c90e,user_9,2025-04-25T08:43:05Z,DELETE /tickets/{ticketId},['ticketId']
328a21d3-3761-4e0d-bfb8-cd99d5b4c90e,user_9,2025-04-25T08:24:59Z,DELETE /boards/{boardId},[]
328a21d3-3761-4e0d-bfb8-cd99d5b4c90e,user_9,2025-04-25T09:06:09Z,DELETE /sprints/{sprintId},[]
7fe16ce1-04b9-452e-a646-908652c2ab7e,user_10,2025-05-20T08:45:18Z,PUT /invoices/{invoice_id},['invoice_id']
c9ccea06-e07d-4b12-8f49-4b880c5e0a91,user_1,2025-04-21T08:44:41Z,PUT /invoices/{invoice_id},['invoice_id']
c9ccea06-e07d-4b12-8f49-4b880c5e0a91,user_1,2025-04-21T08:52:20Z,PATCH /sprints/{sprintId},"['start_date', 'name']"
c9ccea06-e07d-4b12-8f49-4b880c5e0a91,user_1,2025-04-21T08:49:59Z,DELETE /boards/{boardId},[]
c9ccea06-e07d-4b12-8f49-4b880c5e0a91,user_1,2025-04-21T09:03:50Z,PUT /budgets/{budget_id},['budget_id']
c9ccea06-e07d-4b12-8f49-4b880c5e0a91,user_1,2025-04-21T09:03:21Z,PATCH /boards/{boardId},"['boardId', 'description']"
c9ccea06-e07d-4b12-8f49-4b880c5e0a91,user_1,2025-04-21T09:22:56Z,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']"
5aa1948c-d146-4eea-b843-0e66fa77b517,user_2,2025-05-10T13:47:57Z,DELETE /tickets/{ticketId},['ticketId']
5aa1948c-d146-4eea-b843-0e66fa77b517,user_2,2025-05-10T13:49:33Z,PUT /invoices/{invoice_id},['invoice_id']
c2b9f417-025a-4cf8-b7a1-86d7df60e7fa,user_3,2025-05-04T17:13:15Z,PUT /budgets/{budget_id},['budget_id']
c2b9f417-025a-4cf8-b7a1-86d7df60e7fa,user_3,2025-05-04T17:15:37Z,PUT /costs/{service_id}/{cost_id},['cost_id']
c2b9f417-025a-4cf8-b7a1-86d7df60e7fa,user_3,2025-05-04T17:31:57Z,GET /tickets,"['limit', 'status']"
c2b9f417-025a-4cf8-b7a1-86d7df60e7fa,user_3,2025-05-04T17:37:39Z,PATCH /sprints/{sprintId},"['name', 'sprintId']"
c2b9f417-025a-4cf8-b7a1-86d7df60e7fa,user_3,2025-05-04T17:20:03Z,PUT /invoices/{invoice_id}/status,['status']
c2b9f417-025a-4cf8-b7a1-86d7df60e7fa,user_3,2025-05-04T17:16:45Z,GET /events/{eventId},['eventId']
c2b9f417-025a-4cf8-b7a1-86d7df60e7fa,user_3,2025-05-04T18:00:27Z,PUT /invoices/{invoice_id},[]
c2b9f417-025a-4cf8-b7a1-86d7df60e7fa,user_3,2025-05-04T17:18:37Z,GET /boards,[]
ab5256bc-9ba9-437e-9cac-5e7170bb0d0f,user_4,2025-04-05T14:19:44Z,PUT /costs/{service_id}/{cost_id},[]
ab5256bc-9ba9-437e-9cac-5e7170bb0d0f,user_4,2025-04-05T14:29:14Z,PUT /invoices/{invoice_id},['invoice_id']
ab5256bc-9ba9-437e-9cac-5e7170bb0d0f,user_4,2025-04-05T14:24:14Z,PUT /invoices/{invoice_id},['invoice_id']
0a69102a-e7c8-49d0-869e-83b05f91f151,user_5,2025-04-15T10:03:05Z,GET /sprints,['state']
5edfcbf8-3acc-498f-87bf-7e2112a9eedb,user_6,2025-03-04T13:36:22Z,PATCH /boards/{boardId},[]
5edfcbf8-3acc-498f-87bf-7e2112a9eedb,user_6,2025-03-04T13:40:34Z,DELETE /tickets/{ticketId},['ticketId']
5edfcbf8-3acc-498f-87bf-7e2112a9eedb,user_6,2025-03-04T13:43:32Z,GET /sprints/{sprintId}/tickets,[]
5edfcbf8-3acc-498f-87bf-7e2112a9eedb,user_6,2025-03-04T14:00:58Z,PATCH /boards/{boardId},['name']
5edfcbf8-3acc-498f-87bf-7e2112a9eedb,user_6,2025-03-04T13:47:10Z,DELETE /tickets/{ticketId},['ticketId']
02152cd0-a3d0-4c33-ab4e-eef9680cc0d8,user_7,2025-05-27T13:14:52Z,GET /tickets,[]
02152cd0-a3d0-4c33-ab4e-eef9680cc0d8,user_7,2025-05-27T13:23:12Z,POST /boards,"['project_key', 'description']"
02152cd0-a3d0-4c33-ab4e-eef9680cc0d8,user_7,2025-05-27T13:21:40Z,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']"
02152cd0-a3d0-4c33-ab4e-eef9680cc0d8,user_7,2025-05-27T13:43:22Z,DELETE /events/{eventId},['eventId']
9c08d1b1-f000-4e4e-8b0f-d61bf616feca,user_8,2025-03-14T09:54:40Z,GET /tickets/{ticketId}/transitions,['ticketId']
9c08d1b1-f000-4e4e-8b0f-d61bf616feca,user_8,2025-03-14T10:02:30Z,DELETE /boards/{boardId},['boardId']
9c08d1b1-f000-4e4e-8b0f-d61bf616feca,user_8,2025-03-14T10:11:14Z,POST /tickets/{ticketId}/transitions,[]
9c08d1b1-f000-4e4e-8b0f-d61bf616feca,user_8,2025-03-14T10:02:52Z,PATCH /sprints/{sprintId},"['state', 'name']"
9c08d1b1-f000-4e4e-8b0f-d61bf616feca,user_8,2025-03-14T10:30:52Z,DELETE /boards/{boardId},['boardId']
9c08d1b1-f000-4e4e-8b0f-d61bf616feca,user_8,2025-03-14T10:15:05Z,POST /events,"['entity_id', 'entity_type', 'details']"
9c08d1b1-f000-4e4e-8b0f-d61bf616feca,user_8,2025-03-14T10:49:16Z,GET /tickets/{ticketId}/transitions,['ticketId']
9c08d1b1-f000-4e4e-8b0f-d61bf616feca,user_8,2025-03-14T11:03:23Z,DELETE /boards/{boardId},['boardId']
3890782c-9b62-439d-b8cd-f88e45be09a5,user_9,2025-04-10T09:09:09Z,POST /tickets,"['priority', 'type']"
8e424584-11bc-4604-b86f-b75ba08b1998,user_10,2025-04-27T13:25:17Z,GET /boards/{boardId},['boardId']
8e424584-11bc-4604-b86f-b75ba08b1998,user_10,2025-04-27T13:28:23Z,POST /tickets/{ticketId}/transitions,"['comment', 'transition_id', 'ticketId']"
8e424584-11bc-4604-b86f-b75ba08b1998,user_10,2025-04-27T13:36:49Z,DELETE /sprints/{sprintId},['sprintId']
8e424584-11bc-4604-b86f-b75ba08b1998,user_10,2025-04-27T13:35:53Z,PATCH /tickets/{ticketId},[]
8e424584-11bc-4604-b86f-b75ba08b1998,user_10,2025-04-27T14:00:09Z,PATCH /tickets/{ticketId},"['priority', 'ticketId']"
8e424584-11bc-4604-b86f-b75ba08b1998,user_10,2025-04-27T14:04:27Z,PATCH /tickets/{ticketId},['priority']
8e424584-11bc-4604-b86f-b75ba08b1998,user_10,2025-04-27T13:37:17Z,PATCH /boards/{boardId},"['description', 'boardId', 'name']"
8e424584-11bc-4604-b86f-b75ba08b1998,user_10,2025-04-27T14:28:17Z,DELETE /tickets/{ticketId},[]
9878eb09-910f-4791-bfd3-cabf4f261de6,user_1,2025-03-06T10:22:16Z,PUT /invoices/{invoice_id},['invoice_id']
9878eb09-910f-4791-bfd3-cabf4f261de6,user_1,2025-03-06T10:26:38Z,DELETE /tickets/{ticketId},['ticketId']
9878eb09-910f-4791-bfd3-cabf4f261de6,user_1,2025-03-06T10:41:04Z,DELETE /boards/{boardId},['boardId']
9878eb09-910f-4791-bfd3-cabf4f261de6,user_1,2025-03-06T10:24:04Z,DELETE /events/{eventId},[]
9878eb09-910f-4791-bfd3-cabf4f261de6,user_1,2025-03-06T10:32:48Z,POST /sprints,[]
cd4ef616-b934-42ca-81ae-66b14c5d793a,user_2,2025-03-05T10:01:24Z,POST /tickets/{ticketId}/transitions,"['transition_id', 'comment', 'ticketId']"
cd4ef616-b934-42ca-81ae-66b14c5d793a,user_2,2025-03-05T10:08:11Z,DELETE /boards/{boardId},['boardId']
cd4ef616-b934-42ca-81ae-66b14c5d793a,user_2,2025-03-05T10:06:34Z,DELETE /sprints/{sprintId},[]
cd4ef616-b934-42ca-81ae-66b14c5d793a,user_2,2025-03-05T10:07:36Z,POST /sprints,[]
cd4ef616-b934-42ca-81ae-66b14c5d793a,user_2,2025-03-05T10:27:12Z,PATCH /sprints/{sprintId},"['end_date', 'sprintId', 'name']"
cd4ef616-b934-42ca-81ae-66b14c5d793a,user_2,2025-03-05T10:25:54Z,POST /tickets,"['assignee', 'type']"
cd4ef616-b934-42ca-81ae-66b14c5d793a,user_2,2025-03-05T10:09:30Z,DELETE /boards/{boardId},[]
cd4ef616-b934-42ca-81ae-66b14c5d793a,user_2,2025-03-05T10:35:56Z,POST /sprints,"['end_date', 'start_date', 'name']"
976ad6fa-66b3-4782-b0ec-a994b5401ac9,user_3,2025-05-21T18:48:55Z,DELETE /tickets/{ticketId},['ticketId']
976ad6fa-66b3-4782-b0ec-a994b5401ac9,user_3,2025-05-21T18:51:43Z,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']"
976ad6fa-66b3-4782-b0ec-a994b5401ac9,user_3,2025-05-21T18:52:13Z,PUT /invoices/{invoice_id},['invoice_id']
976ad6fa-66b3-4782-b0ec-a994b5401ac9,user_3,2025-05-21T19:11:46Z,PUT /costs/{service_id}/{cost_id},[]
976ad6fa-66b3-4782-b0ec-a994b5401ac9,user_3,2025-05-21T19:25:55Z,PATCH /boards/{boardId},[]
976ad6fa-66b3-4782-b0ec-a994b5401ac9,user_3,2025-05-21T19:12:10Z,PATCH /boards/{boardId},['description']
85b42ade-5948-4a72-b0db-f92bfc526b50,user_4,2025-04-20T08:33:49Z,PATCH /sprints/{sprintId},[]
36a79384-17b6-438a-bd40-62fd990b8d6f,user_5,2025-04-25T13:37:01Z,DELETE /tickets/{ticketId},['ticketId']
afb3a0a9-38ae-4778-9825-34a8eb22f401,user_6,2025-05-15T18:05:33Z,PATCH /sprints/{sprintId},"['start_date', 'sprintId']"
afb3a0a9-38ae-4778-9825-34a8eb22f401,user_6,2025-05-15T18:12:33Z,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']"
afb3a0a9-38ae-4778-9825-34a8eb22f401,user_6,2025-05-15T18:21:53Z,POST /sprints,"['goal', 'name']"
afb3a0a9-38ae-4778-9825-34a8eb22f401,user_6,2025-05-15T18:10:39Z,PUT /revenue/{service_id}/{revenue_id},[]
afb3a0a9-38ae-4778-9825-34a8eb22f401,user_6,2025-05-15T18:42:09Z,DELETE /sprints/{sprintId},[]
afb3a0a9-38ae-4778-9825-34a8eb22f401,user_6,2025-05-15T18:19:53Z,PUT /costs/{service_id}/{cost_id},[]
afb3a0a9-38ae-4778-9825-34a8eb22f401,user_6,2025-05-15T18:38:39Z,PUT /invoices/{invoice_id},[]
afb3a0a9-38ae-4778-9825-34a8eb22f401,user_6,2025-05-15T18:27:15Z,PUT /invoices/{invoice_id}/status,"['status', 'invoice_id']"
39c2aba4-c4d9-4e44-a0a6-ba329168627d,user_7,2025-03-06T12:12:58Z,DELETE /boards/{boardId},[]
39c2aba4-c4d9-4e44-a0a6-ba329168627d,user_7,2025-03-06T12:19:31Z,POST /tickets,['assignee']
39c2aba4-c4d9-4e44-a0a6-ba329168627d,user_7,2025-03-06T12:19:50Z,PUT /invoices/{invoice_id},[]
dacd933a-d5af-46d2-974b-d3e578a95acd,user_8,2025-03-27T11:43:11Z,PUT /invoices/{invoice_id}/status,"['invoice_id', 'status']"
dacd933a-d5af-46d2-974b-d3e578a95acd,user_8,2025-03-27T11:49:25Z,POST /sprints,[]
dacd933a-d5af-46d2-974b-d3e578a95acd,user_8,2025-03-27T11:58:03Z,POST /sprints,['board_id']
dacd933a-d5af-46d2-974b-d3e578a95acd,user_8,2025-03-27T11:49:41Z,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']"
d3c436b5-037e-4de5-92c2-5f21e49dbbbe,user_9,2025-04-24T14:12:49Z,PUT /invoices/{invoice_id},['invoice_id']
d3c436b5-037e-4de5-92c2-5f21e49dbbbe,user_9,2025-04-24T14:13:30Z,PUT /revenue/{service_id}/{revenue_id},['revenue_id']
d3c436b5-037e-4de5-92c2-5f21e49dbbbe,user_9,2025-04-24T14:29:35Z,DELETE /events/{eventId},['eventId']
d3c436b5-037e-4de5-92c2-5f21e49dbbbe,user_9,2025-04-24T14:31:10Z,PUT /budgets/{budget_id},['budget_id']
da051746-916f-42b8-8305-77765e2be64c,user_10,2025-04-01T14:40:29Z,POST /events,[]
da051746-916f-42b8-8305-77765e2be64c,user_10,2025-04-01T14:44:11Z,POST /tickets/{ticketId}/transitions,"['ticketId', 'transition_id']"
da051746-916f-42b8-8305-77765e2be64c,user_10,2025-04-01T14:50:57Z,GET /sprints/{sprintId},['sprintId']
da051746-916f-42b8-8305-77765e2be64c,user_10,2025-04-01T15:03:41Z,GET /tickets/{ticketId}/transitions,[]
da051746-916f-42b8-8305-77765e2be64c,user_10,2025-04-01T15:00:49Z,DELETE /tickets/{ticketId},[]
da051746-916f-42b8-8305-77765e2be64c,user_10,2025-04-01T14:44:19Z,DELETE /boards/{boardId},[]
da051746-916f-42b8-8305-77765e2be64c,user_10,2025-04-01T14:43:35Z,GET /boards,[]
8cf4750f-00e6-4241-9888-eac5e460dce3,user_1,2025-05-09T11:36:10Z,GET /events/{eventId},['eventId']
8cf4750f-00e6-4241-9888-eac5e460dce3,user_1,2025-05-09T11:43:17Z,PATCH /boards/{boardId},"['description', 'name']"
8cf4750f-00e6-4241-9888-eac5e460dce3,user_1,2025-05-09T11:41:38Z,POST /boards,"['description', 'project_key']"
8cf4750f-00e6-4241-9888-eac5e460dce3,user_1,2025-05-09T11:38:37Z,POST /tickets,"['reporter', 'summary', 'priority']"
8cf4750f-00e6-4241-9888-eac5e460dce3,user_1,2025-05-09T12:04:18Z,GET /sprints,[]
8cf4750f-00e6-4241-9888-eac5e460dce3,user_1,2025-05-09T11:58:40Z,POST /events,"['entity_type', 'entity_id', 'user_id']"
14bbbc17-4a84-46b8-a5a4-cd21187f90e0,user_2,2025-03-18T10:38:41Z,POST /tickets,"['reporter', 'summary', 'type']"
14bbbc17-4a84-46b8-a5a4-cd21187f90e0,user_2,2025-03-18T10:44:29Z,GET /tickets/{ticketId}/transitions,['ticketId']
7dca7210-757b-4a75-b91c-157f44aab42b,user_3,2025-05-20T10:09:17Z,GET /tickets/{ticketId}/transitions,['ticketId']
7dca7210-757b-4a75-b91c-157f44aab42b,user_3,2025-05-20T10:11:56Z,DELETE /boards/{boardId},[]
7dca7210-757b-4a75-b91c-157f44aab42b,user_3,2025-05-20T10:29:11Z,GET /boards/{boardId},[]
7dca7210-757b-4a75-b91c-157f44aab42b,user_3,2025-05-20T10:11:20Z,PATCH /tickets/{ticketId},"['summary', 'priority']"
7dca7210-757b-4a75-b91c-157f44aab42b,user_3,2025-05-20T10:24:41Z,POST /sprints,"['end_date', 'name', 'board_id']"
7dca7210-757b-4a75-b91c-157f44aab42b,user_3,2025-05-20T10:34:52Z,GET /sprints/{sprintId}/tickets,[]
7dca7210-757b-4a75-b91c-157f44aab42b,user_3,2025-05-20T11:00:29Z,PUT /revenue/{service_id}/{revenue_id},"['service_id', 'revenue_id']"
7dca7210-757b-4a75-b91c-157f44aab42b,user_3,2025-05-20T10:53:02Z,GET /sprints/{sprintId},[]
9aaae5e0-9856-4f51-85a1-9f5ea8a72948,user_4,2025-05-22T18:19:10Z,POST /sprints,"['goal', 'board_id', 'name']"
749d7c99-4389-4388-adeb-1be3e4e59b0c,user_5,2025-05-10T09:20:29Z,PATCH /tickets/{ticketId},"['assignee', 'ticketId']"
749d7c99-4389-4388-adeb-1be3e4e59b0c,user_5,2025-05-10T09:28:13Z,PUT /invoices/{invoice_id},[]
749d7c99-4389-4388-adeb-1be3e4e59b0c,user_5,2025-05-10T09:35:49Z,DELETE /tickets/{ticketId},['ticketId']
749d7c99-4389-4388-adeb-1be3e4e59b0c,user_5,2025-05-10T09:25:11Z,PATCH /tickets/{ticketId},"['assignee', 'status']"
f98b0b48-b1d5-4649-b9a9-2dc59f9ecd6f,user_6,2025-04-01T12:37:41Z,PUT /budgets/{budget_id},['budget_id']
f98b0b48-b1d5-4649-b9a9-2dc59f9ecd6f,user_6,2025-04-01T12:42:59Z,PUT /invoices/{invoice_id},['invoice_id']
f98b0b48-b1d5-4649-b9a9-2dc59f9ecd6f,user_6,2025-04-01T12:57:03Z,PATCH /sprints/{sprintId},['end_date']
dfa40550-3e38-46de-8c37-256428a7cebc,user_7,2025-03-07T15:08:43Z,POST /sprints,"['end_date', 'start_date']"
dfa40550-3e38-46de-8c37-256428a7cebc,user_7,2025-03-07T15:14:16Z,POST /sprints/{sprintId}/tickets,"['ticket_ids', 'sprintId']"
dfa40550-3e38-46de-8c37-256428a7cebc,user_7,2025-03-07T15:19:01Z,PUT /costs/{service_id}/{cost_id},"['service_id', 'cost_id']"
dfa40550-3e38-46de-8c37-256428a7cebc,user_7,2025-03-07T15:12:07Z,PUT /budgets/{budget_id},['budget_id']
dfa40550-3e38-46de-8c37-256428a7cebc,user_7,2025-03-07T15:46:19Z,GET /tickets,['offset']
dfa40550-3e38-46de-8c37-256428a7cebc,user_7,2025-03-07T15:11:28Z,DELETE /boards/{boardId},[]
dfa40550-3e38-46de-8c37-256428a7cebc,user_7,2025-03-07T15:23:37Z,POST /sprints,"['name', 'start_date']"
dfa40550-3e38-46de-8c37-256428a7cebc,user_7,2025-03-07T16:17:26Z,POST /events,"['entity_type', 'details']"
9e850f81-9495-4f7e-a049-2a94d74e3562,user_8,2025-03-25T12:14:15Z,PUT /revenue/{service_id}/{revenue_id},['revenue_id']
9e850f81-9495-4f7e-a049-2a94d74e3562,user_8,2025-03-25T12:20:48Z,POST /sprints,"['name', 'goal', 'start_date']"
9e850f81-9495-4f7e-a049-2a94d74e3562,user_8,2025-03-25T12:23:33Z,GET /events/{eventId},[]
9e850f81-9495-4f7e-a049-2a94d74e3562,user_8,2025-03-25T12:42:12Z,PUT /invoices/{invoice_id},['invoice_id']
9e850f81-9495-4f7e-a049-2a94d74e3562,user_8,2025-03-25T12:43:19Z,PUT /revenue/{service_id}/{revenue_id},['service_id']
9e850f81-9495-4f7e-a049-2a94d74e3562,user_8,2025-03-25T12:26:30Z,PUT /invoices/{invoice_id},['invoice_id']
74e5cde5-af3a-400b-a259-6e4c83ae0310,user_9,2025-03-08T17:41:06Z,PUT /revenue/{service_id}/{revenue_id},['service_id']
74e5cde5-af3a-400b-a259-6e4c83ae0310,user_9,2025-03-08T17:47:40Z,DELETE /events/{eventId},['eventId']
74e5cde5-af3a-400b-a259-6e4c83ae0310,user_9,2025-03-08T17:53:04Z,DELETE /boards/{boardId},[]
74e5cde5-af3a-400b-a259-6e4c83ae0310,user_9,2025-03-08T17:43:39Z,GET /events/{eventId},['eventId']
74e5cde5-af3a-400b-a259-6e4c83ae0310,user_9,2025-03-08T17:49:50Z,POST /sprints/{sprintId}/tickets,[]
74e5cde5-af3a-400b-a259-6e4c83ae0310,user_9,2025-03-08T18:01:16Z,DELETE /events/{eventId},[]
1186b274-ac08-4402-b375-177aff78d843,user_10,2025-03-21T17:35:44Z,DELETE /tickets/{ticketId},['ticketId']
1186b274-ac08-4402-b375-177aff78d843,user_10,2025-03-21T17:35:58Z,PATCH /sprints/{sprintId},"['state', 'sprintId', 'name']"
7d266267-8688-4838-9371-0e79c012a65b,user_1,2025-03-21T14:10:09Z,PUT /budgets/{budget_id},[]
7d266267-8688-4838-9371-0e79c012a65b,user_1,2025-03-21T14:11:01Z,PUT /costs/{service_id}/{cost_id},['cost_id']
7d266267-8688-4838-9371-0e79c012a65b,user_1,2025-03-21T14:28:47Z,GET /tickets,"['status', 'limit', 'sprint_id']"
7d266267-8688-4838-9371-0e79c012a65b,user_1,2025-03-21T14:22:42Z,DELETE /sprints/{sprintId},[]
7d266267-8688-4838-9371-0e79c012a65b,user_1,2025-03-21T14:49:17Z,POST /tickets,[]
7d266267-8688-4838-9371-0e79c012a65b,user_1,2025-03-21T14:17:14Z,GET /boards,[]
0d7d99ae-3f02-49e9-8b78-5afa1a8a4b64,user_2,2025-03-22T13:44:26Z,PUT /budgets/{budget_id},['budget_id']
0d7d99ae-3f02-49e9-8b78-5afa1a8a4b64,user_2,2025-03-22T13:50:31Z,POST /events,"['details', 'event_type']"
0d7d99ae-3f02-49e9-8b78-5afa1a8a4b64,user_2,2025-03-22T13:57:40Z,POST /sprints,"['start_date', 'board_id']"
0d7d99ae-3f02-49e9-8b78-5afa1a8a4b64,user_2,2025-03-22T14:11:56Z,PATCH /tickets/{ticketId},['summary']
4ea501ef-a77b-483f-a909-9f46caf788e2,user_3,2025-05-02T08:36:38Z,GET /tickets/{ticketId}/transitions,[]
4ea501ef-a77b-483f-a909-9f46caf788e2,user_3,2025-05-02T08:46:21Z,DELETE /tickets/{ticketId},[]
4ea501ef-a77b-483f-a909-9f46caf788e2,user_3,2025-05-02T08:48:12Z,DELETE /events/{eventId},['eventId']
c6317ac5-2779-441f-85c9-f6f2f33427bf,user_4,2025-04-06T17:45:24Z,GET /sprints/{sprintId}/tickets,['sprintId']
c6317ac5-2779-441f-85c9-f6f2f33427bf,user_4,2025-04-06T17:49:52Z,DELETE /events/{eventId},['eventId']
c6317ac5-2779-441f-85c9-f6f2f33427bf,user_4,2025-04-06T17:47:06Z,DELETE /tickets/{ticketId},[]
c6317ac5-2779-441f-85c9-f6f2f33427bf,user_4,2025-04-06T18:14:09Z,DELETE /sprints/{sprintId},[]
4cc26c75-5f85-4373-bf47-36baa1b07462,user_5,2025-03-09T16:41:45Z,DELETE /events/{eventId},['eventId']
4cc26c75-5f85-4373-bf47-36baa1b07462,user_5,2025-03-09T16:50:45Z,PUT /invoices/{invoice_id}/status,['status']
4cc26c75-5f85-4373-bf47-36baa1b07462,user_5,2025-03-09T16:56:31Z,DELETE /boards/{boardId},['boardId']
4cc26c75-5f85-4373-bf47-36baa1b07462,user_5,2025-03-09T16:42:51Z,PATCH /tickets/{ticketId},"['assignee', 'summary', 'ticketId']"
4cc26c75-5f85-4373-bf47-36baa1b07462,user_5,2025-03-09T17:19:17Z,PUT /revenue/{service_id}/{revenue_id},[]
4cc26c75-5f85-4373-bf47-36baa1b07462,user_5,2025-03-09T16:43:40Z,DELETE /sprints/{sprintId},[]
4cc26c75-5f85-4373-bf47-36baa1b07462,user_5,2025-03-09T17:31:39Z,PATCH /boards/{boardId},['boardId']
4cc26c75-5f85-4373-bf47-36baa1b07462,user_5,2025-03-09T17:03:20Z,DELETE /events/{eventId},[]
7de10174-ef04-49e4-b65e-d95d50476ed8,user_6,2025-05-14T17:58:05Z,GET /sprints/{sprintId}/tickets,[]
7de10174-ef04-49e4-b65e-d95d50476ed8,user_6,2025-05-14T18:01:00Z,DELETE /events/{eventId},['eventId']
7de10174-ef04-49e4-b65e-d95d50476ed8,user_6,2025-05-14T18:02:43Z,PUT /budgets/{budget_id},['budget_id']
7de10174-ef04-49e4-b65e-d95d50476ed8,user_6,2025-05-14T18:23:53Z,POST /boards,['name']
7de10174-ef04-49e4-b65e-d95d50476ed8,user_6,2025-05-14T18:29:05Z,PATCH /tickets/{ticketId},"['priority', 'status']"
7de10174-ef04-49e4-b65e-d95d50476ed8,user_6,2025-05-14T18:38:50Z,GET /sprints/{sprintId}/tickets,['sprintId']
2d495e1b-5405-4f67-954a-a9e39c2c13df,user_7,2025-05-17T11:15:14Z,PUT /invoices/{invoice_id},['invoice_id']
2d495e1b-5405-4f67-954a-a9e39c2c13df,user_7,2025-05-17T11:17:08Z,PATCH /tickets/{ticketId},[]
2d495e1b-5405-4f67-954a-a9e39c2c13df,user_7,2025-05-17T11:26:42Z,GET /events/{eventId},[]
2d495e1b-5405-4f67-954a-a9e39c2c13df,user_7,2025-05-17T11:40:17Z,DELETE /events/{eventId},[]
2d495e1b-5405-4f67-954a-a9e39c2c13df,user_7,2025-05-17T11:37:22Z,PATCH /sprints/{sprintId},[]
2d495e1b-5405-4f67-954a-a9e39c2c13df,user_7,2025-05-17T11:18:19Z,GET /events,"['entity_id', 'from_date', 'to_date']"
85d85fc7-e02f-4bd6-be1b-0a61c1d91a78,user_8,2025-03-24T13:37:33Z,PUT /costs/{service_id}/{cost_id},[]
85d85fc7-e02f-4bd6-be1b-0a61c1d91a78,user_8,2025-03-24T13:45:20Z,PATCH /sprints/{sprintId},['start_date']
85d85fc7-e02f-4bd6-be1b-0a61c1d91a78,user_8,2025-03-24T13:44:25Z,DELETE /sprints/{sprintId},['sprintId']
85d85fc7-e02f-4bd6-be1b-0a61c1d91a78,user_8,2025-03-24T13:49:00Z,POST /sprints/{sprintId}/tickets,[]
85d85fc7-e02f-4bd6-be1b-0a61c1d91a78,user_8,2025-03-24T14:00:41Z,PATCH /tickets/{ticketId},['ticketId']
85d85fc7-e02f-4bd6-be1b-0a61c1d91a78,user_8,2025-03-24T14:06:13Z,GET /tickets/{ticketId},[]
85d85fc7-e02f-4bd6-be1b-0a61c1d91a78,user_8,2025-03-24T14:25:33Z,PATCH /sprints/{sprintId},[]
c29e78b2-c7b6-4c34-b775-3c98ff9fcd27,user_9,2025-05-17T17:47:28Z,PUT /invoices/{invoice_id},['invoice_id']
c29e78b2-c7b6-4c34-b775-3c98ff9fcd27,user_9,2025-05-17T17:49:04Z,GET /events,"['from_date', 'entity_id']"
ab50209c-47b1-401f-b98d-4d5d42a0c865,user_10,2025-03-20T11:40:08Z,PATCH /sprints/{sprintId},[]
3c7d7350-c6b6-4866-8e12-6a7c05a480b7,user_1,2025-04-12T13:48:18Z,DELETE /events/{eventId},['eventId']
54b148fa-5469-4e59-907e-8413401ffda2,user_2,2025-04-25T11:59:56Z,POST /boards,[]
54b148fa-5469-4e59-907e-8413401ffda2,user_2,2025-04-25T12:09:45Z,PUT /revenue/{service_id}/{revenue_id},"['revenue_id', 'service_id']"
54b148fa-5469-4e59-907e-8413401ffda2,user_2,2025-04-25T12:15:12Z,POST /sprints/{sprintId}/tickets,"['ticket_ids', 'sprintId']"
54b148fa-5469-4e59-907e-8413401ffda2,user_2,2025-04-25T12:13:44Z,PUT /invoices/{invoice_id}/status,['invoice_id']
54b148fa-5469-4e59-907e-8413401ffda2,user_2,2025-04-25T12:27:04Z,POST /sprints/{sprintId}/tickets,['ticket_ids']
522e5314-9759-4560-b0e1-70e03cca3e71,user_3,2025-04-20T12:49:42Z,POST /sprints/{sprintId}/tickets,['sprintId']
c4e1fba4-e366-4cca-9f9c-e9b3ddc8dcbf,user_4,2025-05-25T12:34:32Z,GET /tickets/{ticketId},['ticketId']
c4e1fba4-e366-4cca-9f9c-e9b3ddc8dcbf,user_4,2025-05-25T12:40:35Z,DELETE /events/{eventId},[]
